t,2.84,x,-9.59,velocity,-2.87
t,2.85,x,-9.62,velocity,-2.78
t,2.86,x,-9.65,velocity,-2.68
t,2.87,x,-9.67,velocity,-2.59
t,2.88,x,-9.7,velocity,-2.49
t,2.89,x,-9.72,velocity,-2.39
t,2.9,x,-9.74,velocity,-2.3
t,2.91,x,-9.77,velocity,-2.2
t,2.92,x,-9.79,velocity,-2.1
t,2.93,x,-9.81,velocity,-2
t,2.94,x,-9.83,velocity,-1.9
t,2.95,x,-9.84,velocity,-1.81
t,2.96,x,-9.86,velocity,-1.71
t,2.97,x,-9.88,velocity,-1.61
t,2.98,x,-9.89,velocity,-1.51
t,2.99,x,-9.91,velocity,-1.41
t,3,x,-9.92,velocity,-1.31
t,3.01,x,-9.93,velocity,-1.21
t,3.02,x,-9.94,velocity,-1.11
t,3.03,x,-9.95,velocity,-1.01
t,3.04,x,-9.96,velocity,-0.91
t,3.05,x,-9.97,velocity,-0.81
t,3.06,x,-9.98,velocity,-0.72
t,3.07,x,-9.98,velocity,-0.62
t,3.08,x,-9.99,velocity,-0.52
t,3.09,x,-9.99,velocity,-0.42
t,3.1,x,-10,velocity,-0.32
t,3.11,x,-10,velocity,-0.22
t,3.12,x,-10,velocity,-0.12
t,3.13,x,-10,velocity,-0.02
t,3.14,x,-10,velocity,0.08
t,3.15,x,-10,velocity,0.18
t,3.16,x,-9.99,velocity,0.28
t,3.17,x,-9.99,velocity,0.38
t,3.18,x,-9.99,velocity,0.48
t,3.19,x,-9.98,velocity,0.58
t,3.2,x,-9.97,velocity,0.68
t,3.21,x,-9.97,velocity,0.78
t,3.22,x,-9.96,velocity,0.88
t,3.23,x,-9.95,velocity,0.98
t,3.24,x,-9.94,velocity,1.08
t,3.25,x,-9.92,velocity,1.18
t,3.26,x,-9.91,velocity,1.28
t,3.27,x,-9.9,velocity,1.38
t,3.28,x,-9.88,velocity,1.48
t,3.29,x,-9.87,velocity,1.58
t,3.3,x,-9.85,velocity,1.68
t,3.31,x,-9.83,velocity,1.77
t,3.32,x,-9.81,velocity,1.87
t,3.33,x,-9.79,velocity,1.97
t,3.34,x,-9.77,velocity,2.07
t,3.35,x,-9.75,velocity,2.17
t,3.36,x,-9.73,velocity,2.26
t,3.37,x,-9.71,velocity,2.36
t,3.38,x,-9.68,velocity,2.46
t,3.39,x,-9.66,velocity,2.56
t,3.4,x,-9.63,velocity,2.65
t,3.41,x,-9.6,velocity,2.75
t,3.42,x,-9.57,velocity,2.84
t,3.43,x,-9.54,velocity,2.94
t,3.44,x,-9.51,velocity,3.04
t,3.45,x,-9.48,velocity,3.13
t,3.46,x,-9.45,velocity,3.23
t,3.47,x,-9.42,velocity,3.32
t,3.48,x,-9.38,velocity,3.41
t,3.49,x,-9.35,velocity,3.51
t,3.5,x,-9.31,velocity,3.6
t,3.51,x,-9.27,velocity,3.69
t,3.52,x,-9.24,velocity,3.79
t,3.53,x,-9.2,velocity,3.88
t,3.54,x,-9.16,velocity,3.97
t,3.55,x,-9.12,velocity,4.06
t,3.56,x,-9.08,velocity,4.15
t,3.57,x,-9.03,velocity,4.25
t,3.58,x,-8.99,velocity,4.34
t,3.59,x,-8.95,velocity,4.43
t,3.6,x,-8.9,velocity,4.51
t,3.61,x,-8.85,velocity,4.6
t,3.62,x,-8.81,velocity,4.69
t,3.63,x,-8.76,velocity,4.78
t,3.64,x,-8.71,velocity,4.87
t,3.65,x,-8.66,velocity,4.96
t,3.66,x,-8.61,velocity,5.04
t,3.67,x,-8.56,velocity,5.13
t,3.68,x,-8.51,velocity,5.21
t,3.69,x,-8.45,velocity,5.3
t,3.7,x,-8.4,velocity,5.38
t,3.71,x,-8.35,velocity,5.47
t,3.72,x,-8.29,velocity,5.55
t,3.73,x,-8.23,velocity,5.63
t,3.74,x,-8.18,velocity,5.72
t,3.75,x,-8.12,velocity,5.8
t,3.76,x,-8.06,velocity,5.88
t,3.77,x,-8,velocity,5.96
